7194 100321
4615 5376 1
4615 5395 1
4615 5429 1
4615 5725 1
4615 5740 -1
4615 5747 -1
4615 5779 -1
4615 5824 1
4615 5990 1
4615 6063 1
4615 6084 -1
4615 6091 -1
4615 6113 -1
4615 6145 1
4615 6377 1
4615 6457 -1
4615 6463 1
4615 6646 1
4615 6725 -1
4615 6984 -1
4615 6989 1
4615 7063 1
4615 7065 1
4615 7068 1
4618 6619 -1
4619 6843 1
4620 5327 1
4620 6606 1
4620 7049 1
4622 4663 -1
4622 4896 1
4622 4944 -1
4622 4979 1
4622 5395 1
4622 5967 1
4622 6087 1
4622 6113 1
4622 6314 -1
4622 6989 1
4623 4631 -1
4623 4651 1
4623 4670 1
4623 4684 1
4623 4711 1
4623 4721 1
4623 4740 1
4623 4783 1
4623 4790 -1
4623 4835 -1
4623 4934 1
4623 4955 -1
4623 4964 1
4623 4974 1
4623 4976 1
4623 5006 1
4623 5030 1
4623 5036 1
4623 5049 1
4623 5101 1
4623 5132 -1
4623 5154 1
4623 5180 1
4623 5326 -1
4623 5329 1
4623 5341 1
4623 5347 1
4623 5363 1
4623 5390 -1
4623 5398 1
4623 5441 1
4623 5465 1
4623 5505 1
4623 5506 1
4623 5576 1
4623 5619 -1
4623 5659 1
4623 5673 1
4623 5681 -1
4623 5728 1
4623 5746 1
4623 5819 1
4623 5845 1
4623 5856 1
4623 5867 1
4623 5869 1
4623 5925 1
4623 5994 1
4623 6031 1
4623 6046 1
4623 6122 1
4623 6144 1
4623 6146 1
4623 6195 -1
4623 6202 -1
4623 6210 1
4623 6254 1
4623 6279 -1
4623 6312 1
4623 6363 1
4623 6426 1
4623 6478 1
4623 6482 1
4623 6564 1
4623 6578 1
4623 6596 -1
4623 6605 1
4623 6606 1
4623 6630 1
4623 6638 1
4623 6642 1
4623 6648 1
4623 6656 1
4623 6675 -1
4623 6691 1
4623 6713 1
4623 6797 1
4623 6798 1
4623 6818 1
4623 6867 1
4623 6880 1
4623 6887 1
4623 6895 1
4623 6971 1
4623 6992 1
4623 7014 1
4623 7016 1
4623 7141 -1
4623 7148 1
4623 7170 1
4623 7176 1
4623 7180 1
4624 5216 -1
4624 5627 1
4624 6622 1
4624 6659 1
4625 5886 -1
4626 4710 -1
4626 5670 -1
4626 6469 -1
4626 6504 -1
4626 6642 -1
4626 6691 1
4628 5970 1
4630 4663 -1
4630 4904 1
4630 5245 1
4630 5437 1
4630 5573 1
4630 5709 1
4630 5958 1
4630 6823 1
4631 4670 1
4631 4783 -1
4631 4835 -1
4631 5035 1
4631 5063 1
4631 5132 1
4631 5180 1
4631 5347 1
4631 5681 -1
4631 5685 1
4631 5728 1
4631 6072 1
4631 6312 1
4631 6351 1
4631 6478 1
4631 6642 1
4631 6708 -1
4631 6818 1
4631 6848 1
4632 5462 1
4633 4678 -1
4633 4754 1
4633 4783 1
4633 4934 1
4633 5009 1
4633 5036 1
4633 5081 1
4633 5151 1
4633 5160 1
4633 5315 1
4633 5341 1
4633 5659 1
4633 5856 1
4633 5916 1
4633 6015 1
4633 6067 1
4633 6072 1
4633 6141 1
4633 6195 1
4633 6401 1
4633 6448 1
4633 6642 1
4633 6808 1
4633 6818 1
4633 6833 1
4633 6906 1
4633 7010 1
4633 7029 1
4633 7075 -1
4633 7114 1
4633 7148 1
4633 7191 1
4634 6448 1
4635 5191 -1
4636 6242 1
4637 4754 1
4637 4996 1
4637 5285 1
4637 5376 1
4637 5390 1
4637 5393 -1
4637 5395 1
4637 5429 -1
4637 5481 1
4637 5621 1
4637 5771 1
4637 6063 1
4637 6150 1
4637 6223 1
4637 6238 1
4637 6463 1
4637 6642 1
4637 6753 -1
4637 6764 1
4637 6984 1
4637 6998 1
4638 4670 1
4638 4804 1
4638 4855 1
4638 4894 1
4638 4997 1
4638 5030 1
4638 5083 1
4638 5154 1
4638 5280 1
4638 5347 1
4638 5666 1
4638 5761 1
4638 5912 1
4638 6051 1
4638 6429 1
4638 6642 1
4638 6691 1
4638 7150 1
4639 5506 1
4640 4666 1
4640 4684 1
4640 4694 1
4640 4749 1
4640 4844 1
4640 4936 1
4640 4969 1
4640 5054 1
4640 5209 1
4640 5214 1
4640 5443 1
4640 5673 1
4640 6015 1
4640 6242 -1
4640 6283 1
4640 6331 1
4640 6384 1
4640 6444 1
4640 6458 1
4640 6592 -1
4640 6773 1
4640 6899 1
4640 7048 1
4641 5837 1
4642 4872 1
4642 4934 -1
4642 6192 1
4642 6675 1
4644 6410 -1
4646 5579 -1
4647 6606 1
4648 4684 1
4648 4694 1
4648 5057 1
4648 5063 1
4648 5370 1
4648 5376 1
4648 5495 1
4648 5540 -1
4648 6124 1
4648 6191 -1
4648 6238 1
4648 6469 -1
4648 6532 -1
4648 6562 1
4648 6563 1
4648 6649 1
4648 6745 -1
4648 6860 1
4648 7132 1
4649 4710 1
4649 4792 -1
4649 5090 -1
4649 5132 -1
4649 5455 1
4649 5627 -1
4649 5700 1
4649 5856 1
4649 5870 1
4649 6103 1
4649 6188 1
4649 6606 1
4649 6691 1
4649 6750 1
4649 6818 1
4651 4698 1
4651 4711 1
4651 4953 1
4651 4973 1
4651 5154 1
4651 5157 1
4651 5253 1
4651 5626 1
4651 5764 1
4651 5934 1
4651 6064 1
4651 6144 1
4651 6165 -1
4651 6241 1
4651 6297 -1
4651 6401 1
4651 6605 1
4651 6615 1
4651 6642 1
4651 6686 1
4651 6691 1
4651 6829 1
4652 5545 1
4652 5756 1
4654 6314 1
4655 5648 1
4657 4684 1
4657 4698 1
4657 4711 1
4657 4783 1
4657 4923 1
4657 4940 1
4657 5036 1
4657 5049 1
4657 5114 1
4657 5132 1
4657 5180 1
4657 5314 1
4657 5389 1
4657 5390 1
4657 5402 1
4657 5472 1
4657 5505 1
4657 5524 1
4657 5588 1
4657 5659 1
4657 5723 1
4657 5845 1
4657 5856 1
4657 5918 1
4657 5960 1
4657 6002 1
4657 6047 1
4657 6072 1
4657 6073 1
4657 6141 1
4657 6254 1
4657 6272 1
4657 6366 1
4657 6401 1
4657 6459 1
4657 6605 1
4657 6642 1
4657 6675 1
4657 6691 1
4657 6726 1
4657 6818 1
4657 6870 1
4657 6906 1
4657 7010 1
4657 7059 1
4657 7112 1
4657 7184 1
4657 7191 1
4660 4796 -1
4661 4736 -1
4661 5298 -1
4661 5580 -1
4661 6075 -1
4661 6086 -1
4661 6691 1
4661 6773 -1
4663 4681 1
4663 4702 -1
4663 5112 -1
4663 5132 1
4663 5331 -1
4663 5376 1
4663 5462 -1
4663 5495 1
4663 5581 1
4663 5654 -1
4663 5911 1
4663 6207 1
4663 6238 1
4663 6457 1
4663 6552 1
4663 6621 -1
4663 6681 1
4663 6745 -1
4663 6764 1
4663 6860 1
4663 6900 -1
4663 6980 -1
4663 7047 1
4663 7118 1
4665 5936 1
4666 4681 1
4666 4694 1
4666 4736 -1
4666 4806 1
4666 4893 1
4666 4894 -1
4666 4916 -1
4666 4952 -1
4666 5031 1
4666 5055 1
4666 5063 -1
4666 5070 1
4666 5081 1
4666 5088 1
4666 5090 -1
4666 5091 -1
4666 5132 -1
4666 5136 1
4666 5214 -1
4666 5243 1
4666 5245 1
4666 5320 -1
4666 5342 -1
4666 5369 1
4666 5385 -1
4666 5432 1
4666 5453 1
4666 5462 1
4666 5495 1
4666 5518 1
4666 5533 -1
4666 5579 1
4666 5583 -1
4666 5637 1
4666 5639 -1
4666 5701 1
4666 5756 1
4666 5805 -1
4666 5837 1
4666 5872 -1
4666 5875 1
4666 5880 1
4666 5900 1
4666 5967 -1
4666 5978 1
4666 5989 1
4666 6023 -1
4666 6026 1
4666 6139 -1
4666 6145 -1
4666 6183 1
4666 6191 -1
4666 6201 -1
4666 6215 1
4666 6228 1
4666 6238 1
4666 6241 -1
4666 6264 1
4666 6272 1
4666 6283 -1
4666 6299 1
4666 6332 1
4666 6459 -1
4666 6469 1
4666 6532 1
4666 6537 1
4666 6543 1
4666 6552 1
4666 6560 -1
4666 6586 -1
4666 6592 1
4666 6606 -1
4666 6621 -1
4666 6630 -1
4666 6634 -1
4666 6642 1
4666 6665 1
4666 6681 1
4666 6691 1
4666 6700 1
4666 6745 1
4666 6759 -1
4666 6773 1
4666 6810 1
4666 6860 1
4666 6878 1
4666 6900 -1
4666 6929 -1
4666 6935 1
4666 6981 1
4666 6985 1
4666 6995 1
4666 7033 1
4666 7047 -1
4666 7048 -1
4666 7065 -1
4666 7095 -1
4666 7114 -1
4667 5214 1
4670 4678 -1
4670 4783 1
4670 4831 1
4670 4934 1
4670 4950 1
4670 5003 1
4670 5014 -1
4670 5030 1
4670 5035 1
4670 5036 1
4670 5045 1
4670 5101 1
4670 5113 -1
4670 5132 1
4670 5151 1
4670 5157 1
4670 5171 1
4670 5180 1
4670 5229 -1
4670 5326 1
4670 5347 1
4670 5363 1
4670 5390 1
4670 5398 1
4670 5402 1
4670 5418 1
4670 5452 -1
4670 5465 1
4670 5503 1
4670 5506 1
4670 5528 1
4670 5529 1
4670 5575 1
4670 5664 1
4670 5702 1
4670 5712 -1
4670 5721 -1
4670 5728 1
4670 5764 1
4670 5811 1
4670 5856 1
4670 5869 1
4670 5912 -1
4670 5925 1
4670 6005 1
4670 6064 1
4670 6122 1
4670 6149 1
4670 6195 1
4670 6208 1
4670 6250 1
4670 6262 1
4670 6331 1
4670 6422 1
4670 6426 1
4670 6453 -1
4670 6469 1
4670 6478 1
4670 6496 1
4670 6545 1
4670 6564 1
4670 6608 1
4670 6614 1
4670 6630 1
4670 6638 1
4670 6642 1
4670 6705 1
4670 6709 1
4670 6713 1
4670 6738 1
4670 6748 1
4670 6797 1
4670 6798 1
4670 6808 1
4670 6818 1
4670 6887 1
4670 6971 -1
4670 7014 1
4670 7112 1
4672 5347 1
4672 5712 1
4673 6955 1
4674 4684 -1
4674 4934 -1
4674 5148 -1
4674 5154 -1
4674 5326 -1
4674 5465 -1
4674 5576 -1
4674 5677 -1
4674 5812 1
4674 5860 -1
4674 6192 -1
4674 6444 1
4674 6656 -1
4674 6675 -1
4675 4996 1
4675 5217 1
4675 5230 1
4675 5233 1
4675 5395 1
4675 5511 1
4675 5647 1
4675 5740 1
4675 6091 1
4675 6119 1
4675 6125 1
4675 6315 1
4675 6552 1
4675 6685 1
4675 6984 1
4675 7068 1
4677 5088 1
4677 5601 1
4677 6086 1
4677 6606 1
4678 5132 -1
4678 5340 -1
4678 5845 -1
4678 6011 -1
4678 6906 1
4679 6810 1
4681 4684 1
4681 4688 1
4681 4694 1
4681 4711 1
4681 4745 1
4681 4749 1
4681 4824 1
4681 4904 1
4681 5287 1
4681 5432 1
4681 5580 1
4681 5763 1
4681 5815 1
4681 5833 1
4681 5900 1
4681 5911 1
4681 5958 1
4681 5989 1
4681 6026 1
4681 6124 1
4681 6177 -1
4681 6261 1
4681 6283 -1
4681 6351 1
4681 6360 1
4681 6401 -1
4681 6474 1
4681 6568 1
4681 6586 1
4681 6621 1
4681 6681 1
4681 6745 1
4681 6878 1
4681 6916 1
4681 7026 1
4681 7048 -1
4681 7132 1
4683 4952 1
4683 5395 1
4683 5669 1
4683 5740 -1
4683 6238 1
4683 6463 1
4683 6685 1
4683 6764 1
4683 6984 1
4684 4703 1
4684 4710 1
4684 4711 1
4684 4725 1
4684 4744 1
4684 4749 1
4684 4771 1
4684 4783 1
4684 4792 1
4684 4796 1
4684 4815 1
4684 4820 1
4684 4831 1
4684 4846 1
4684 4851 -1
4684 4856 1
4684 4887 -1
4684 4894 1
4684 4924 1
4684 4928 1
4684 4934 1
4684 4935 -1
4684 4937 -1
4684 4946 -1
4684 4955 1
4684 4964 1
4684 4969 1
4684 4973 1
4684 4988 -1
4684 4994 1
4684 5006 1
4684 5031 1
4684 5049 1
4684 5055 1
4684 5057 -1
4684 5060 1
4684 5078 -1
4684 5080 1
4684 5088 1
4684 5090 1
4684 5109 1
4684 5127 1
4684 5132 1
4684 5154 1
4684 5159 1
4684 5180 1
4684 5182 -1
4684 5197 1
4684 5201 1
4684 5209 1
4684 5214 1
4684 5224 1
4684 5228 1
4684 5243 1
4684 5248 1
4684 5261 1
4684 5326 -1
4684 5341 1
4684 5347 1
4684 5354 1
4684 5363 1
4684 5376 1
4684 5379 1
4684 5381 -1
4684 5390 1
4684 5394 -1
4684 5398 1
4684 5402 1
4684 5404 -1
4684 5411 1
4684 5427 1
4684 5432 1
4684 5433 1
4684 5437 1
4684 5441 1
4684 5453 1
4684 5455 1
4684 5461 1
4684 5462 -1
4684 5465 -1
4684 5495 1
4684 5501 -1
4684 5503 1
4684 5506 1
4684 5511 1
4684 5520 -1
4684 5535 1
4684 5537 1
4684 5538 1
4684 5545 -1
4684 5567 1
4684 5576 1
4684 5579 1
4684 5580 1
4684 5601 1
4684 5617 1
4684 5619 1
4684 5627 1
4684 5638 -1
4684 5648 1
4684 5654 1
4684 5658 1
4684 5659 1
4684 5666 1
4684 5670 -1
4684 5677 -1
4684 5691 1
4684 5712 1
4684 5727 1
4684 5734 1
4684 5756 1
4684 5766 1
4684 5769 -1
4684 5786 1
4684 5792 -1
4684 5801 1
4684 5812 1
4684 5815 1
4684 5833 1
4684 5837 1
4684 5860 -1
4684 5875 1
4684 5880 1
4684 5890 1
4684 5900 1
4684 5911 1
4684 5913 -1
4684 5944 1
4684 5945 -1
4684 5962 1
4684 5967 -1
4684 5970 1
4684 5971 -1
4684 5978 1
4684 5984 1
4684 6024 1
4684 6026 1
4684 6030 -1
4684 6031 1
4684 6047 1
4684 6055 1
4684 6061 1
4684 6070 1
4684 6075 1
4684 6086 1
4684 6101 -1
4684 6103 1
4684 6112 1
4684 6124 1
4684 6140 1
4684 6144 1
4684 6152 -1
4684 6178 -1
4684 6191 -1
4684 6201 1
4684 6210 1
4684 6238 1
4684 6241 1
4684 6258 1
4684 6264 1
4684 6272 1
4684 6276 1
4684 6279 -1
4684 6283 1
4684 6314 1
4684 6316 1
4684 6323 1
4684 6338 1
4684 6351 1
4684 6360 1
4684 6366 1
4684 6384 -1
4684 6390 -1
4684 6393 -1
4684 6401 1
4684 6410 1
4684 6411 -1
4684 6430 1
4684 6444 1
4684 6448 1
4684 6458 1
4684 6461 1
4684 6469 1
4684 6483 1
4684 6489 -1
4684 6504 1
4684 6524 1
4684 6532 -1
4684 6543 -1
4684 6551 1
4684 6568 1
4684 6586 1
4684 6592 1
4684 6597 -1
4684 6605 1
4684 6606 1
4684 6616 -1
4684 6621 1
4684 6622 1
4684 6634 -1
4684 6659 1
4684 6661 -1
4684 6665 -1
4684 6670 1
4684 6671 1
4684 6675 1
4684 6681 1
4684 6683 1
4684 6691 1
4684 6703 1
4684 6713 1
4684 6736 -1
4684 6738 1
4684 6740 1
4684 6755 1
4684 6766 1
4684 6773 1
4684 6798 1
4684 6806 1
4684 6807 1
4684 6810 1
4684 6818 1
4684 6829 -1
4684 6843 1
4684 6878 1
4684 6887 1
4684 6899 1
4684 6929 1
4684 6935 1
4684 6939 -1
4684 6945 1
4684 6955 1
4684 6968 1
4684 6971 1
4684 6980 1
4684 6981 1
4684 6992 1
4684 7016 -1
4684 7018 1
4684 7026 -1
4684 7035 1
4684 7036 -1
4684 7039 1
4684 7041 1
4684 7063 -1
4684 7078 1
4684 7112 -1
4684 7116 1
4684 7124 1
4684 7129 -1
4684 7132 1
4684 7133 1
4684 7139 1
4684 7148 1
4684 7149 1
4684 7184 1
4686 5712 -1
4688 5233 1
4688 5274 1
4688 5342 -1
4688 5376 1
4688 5466 1
4688 5503 1
4688 5763 1
4688 5792 1
4688 6191 1
4688 6215 1
4688 6238 1
4688 6532 -1
4688 6537 1
4688 6562 1
4688 6745 -1
4688 6860 1
4688 6878 1
4688 6929 1
4690 6026 1
4691 4924 1
4691 5278 1
4691 6670 1
4692 5801 1
4692 5944 -1
4693 4923 -1
4693 5253 -1
4693 6448 1
4693 6604 -1
4693 6619 -1
4693 6686 -1
4693 6691 -1
4693 6887 -1
4693 7162 -1
4694 4755 -1
4694 5132 -1
4694 5159 1
4694 5261 1
4694 5366 -1
4694 5376 -1
4694 5390 -1
4694 5411 1
4694 5432 1
4694 5495 1
4694 5603 1
4694 5634 -1
4694 5638 1
4694 5654 -1
4694 5786 1
4694 5792 -1
4694 5911 1
4694 5967 -1
4694 6073 1
4694 6154 -1
4694 6238 1
4694 6316 1
4694 6436 -1
4694 6450 1
4694 6459 1
4694 6469 1
4694 6537 1
4694 6562 1
4694 6582 -1
4694 6878 1
4694 6929 1
4694 7116 1
4694 7148 1
4695 4982 -1
4695 5184 -1
4695 5361 1
4695 5460 -1
4695 5462 -1
4695 5481 1
4695 5578 1
4695 5725 -1
4695 5888 1
4695 6649 1
4695 6827 -1
4695 6901 1
4695 6927 1
4695 7009 -1
4697 4792 1
4697 5418 1
4698 4904 -1
4698 5054 1
4698 5224 1
4698 5244 1
4698 5326 1
4698 5506 1
4698 5646 1
4698 5801 1
4698 5869 1
4698 5880 1
4698 6191 1
4698 6272 1
4698 6459 1
4698 6469 -1
4698 6497 1
4698 6531 1
4698 6621 1
4698 6681 -1
4698 6691 1
4698 6713 1
4698 6797 1
4698 6818 1
4698 6971 1
4698 7020 1
4699 4711 1
4699 4761 -1
4699 4924 1
4699 5209 1
4699 5224 1
4699 5619 1
4699 5880 1
4699 6264 1
4699 6524 1
4699 6691 1
4699 6705 1
4699 6935 1
4699 7039 1
4700 5109 1
4700 5747 -1
4700 6457 1
4701 4762 -1
4701 4768 -1
4701 4996 -1
4701 5285 -1
4701 5580 -1
4701 5670 -1
4701 5872 -1
4701 6238 1
4701 6252 -1
4701 6463 -1
4701 6469 -1
4701 6504 -1
4701 6642 -1
4701 6984 -1
4702 4736 1
4702 4757 1
4702 4759 1
4702 4852 1
4702 4952 1
4702 4986 1
4702 4996 1
4702 5068 1
4702 5202 1
4702 5205 1
4702 5217 1
4702 5233 1
4702 5285 1
4702 5299 1
4702 5395 -1
4702 5429 1
4702 5462 -1
4702 5481 1
4702 5522 -1
4702 5681 1
4702 5740 -1
4702 5824 1
4702 5872 1
4702 5889 -1
4702 5952 1
4702 5975 1
4702 5995 -1
4702 6179 1
4702 6223 -1
4702 6238 1
4702 6280 1
4702 6322 1
4702 6377 1
4702 6457 1
4702 6463 1
4702 6515 1
4702 6615 1
4702 6684 -1
4702 6753 1
4702 6764 1
4702 6841 1
4702 6980 1
4702 6984 1
4702 7065 1
4702 7069 1
4702 7185 1
4703 5601 1
4703 5787 1
4703 6086 1
4703 6606 1
4704 6463 1
4706 5935 1
4707 4855 1
4707 4924 1
4707 5109 1
4707 5214 1
4707 5244 1
4707 5341 1
4707 5389 1
4707 5391 1
4707 5501 1
4707 5627 1
4707 5784 1
4707 5944 1
4707 6146 1
4707 6363 -1
4707 6391 1
4707 6470 -1
4707 6740 -1
4707 6754 -1
4708 5099 1
4708 5191 1
4708 5712 1
4708 6031 1
4710 4711 1
4710 4756 1
4710 4761 -1
4710 4792 1
4710 4820 1
4710 4846 1
4710 4894 1
4710 4935 1
4710 4936 1
4710 4946 1
4710 4969 1
4710 5003 -1
4710 5030 1
4710 5048 -1
4710 5055 1
4710 5088 1
4710 5109 1
4710 5132 -1
4710 5156 1
4710 5163 -1
4710 5169 -1
4710 5180 1
4710 5197 1
4710 5209 1
4710 5214 1
4710 5224 1
4710 5245 1
4710 5354 1
4710 5390 -1
4710 5433 1
4710 5455 1
4710 5480 1
4710 5501 1
4710 5545 1
4710 5599 1
4710 5601 1
4710 5605 1
4710 5617 1
4710 5619 1
4710 5646 1
4710 5659 -1
4710 5670 1
4710 5756 1
4710 5766 1
4710 5769 1
4710 5787 1
4710 5837 1
4710 5886 1
4710 5890 1
4710 5945 1
4710 5970 1
4710 6008 -1
4710 6024 -1
4710 6066 1
4710 6086 1
4710 6103 1
4710 6125 1
4710 6136 -1
4710 6152 -1
4710 6177 1
4710 6206 1
4710 6244 -1
4710 6258 1
4710 6264 1
4710 6283 1
4710 6315 -1
4710 6323 1
4710 6349 1
4710 6444 1
4710 6469 1
4710 6489 1
4710 6499 1
4710 6572 1
4710 6592 1
4710 6670 1
4710 6689 1
4710 6691 1
4710 6740 1
4710 6818 1
4710 6823 1
4710 6843 1
4710 6851 1
4710 6868 -1
4710 6880 1
4710 6934 1
4710 6945 1
4710 6958 -1
4710 6976 -1
4710 7039 1
4710 7048 1
4710 7078 1
4710 7112 1
4710 7133 1
4710 7139 1
4710 7148 1
4710 7184 1
4711 4792 1
4711 4820 1
4711 4855 1
4711 4894 1
4711 4924 -1
4711 4928 1
4711 4952 1
4711 4973 1
4711 4994 1
4711 5006 1
4711 5030 1
4711 5053 1
4711 5080 1
4711 5088 1
4711 5090 1
4711 5109 1
4711 5157 1
4711 5180 1
4711 5209 1
4711 5214 1
4711 5224 1
4711 5241 1
4711 5278 1
4711 5288 1
4711 5318 -1
4711 5337 1
4711 5353 1
4711 5379 1
4711 5381 1
4711 5391 1
4711 5398 1
4711 5418 1
4711 5433 1
4711 5455 1
4711 5506 -1
4711 5576 -1
4711 5580 1
4711 5601 1
4711 5605 1
4711 5619 1
4711 5627 1
4711 5646 1
4711 5670 1
4711 5677 -1
4711 5681 1
4711 5692 1
4711 5734 -1
4711 5736 1
4711 5756 1
4711 5769 1
4711 5801 1
4711 5806 1
4711 5819 1
4711 5823 1
4711 5825 1
4711 5828 1
4711 5837 1
4711 5869 1
4711 5886 1
4711 5888 1
4711 5890 1
4711 5904 1
4711 5945 -1
4711 5970 1
4711 5972 1
4711 5996 1
4711 6031 1
4711 6040 -1
4711 6066 1
4711 6067 1
4711 6075 1
4711 6086 1
4711 6112 1
4711 6117 1
4711 6149 1
4711 6206 1
4711 6213 1
4711 6221 -1
4711 6238 1
4711 6242 1
4711 6254 1
4711 6258 1
4711 6264 1
4711 6265 1
4711 6272 1
4711 6283 -1
4711 6323 1
4711 6359 -1
4711 6363 1
4711 6366 1
4711 6401 1
4711 6422 -1
4711 6458 1
4711 6469 1
4711 6470 -1
4711 6485 1
4711 6487 1
4711 6508 1
4711 6560 1
4711 6570 1
4711 6572 -1
4711 6598 1
4711 6622 -1
4711 6630 1
4711 6638 1
4711 6642 1
4711 6648 1
4711 6659 1
4711 6661 -1
4711 6668 -1
4711 6671 1
4711 6682 1
4711 6691 1
4711 6738 1
4711 6761 1
4711 6774 1
4711 6798 1
4711 6810 1
4711 6818 1
4711 6823 1
4711 6843 1
4711 6880 1
4711 6945 1
4711 6981 1
4711 6985 1
4711 7039 1
4711 7059 1
4711 7078 1
4711 7126 -1
4711 7129 -1
4711 7130 1
4711 7139 1
4711 7148 1
4711 7184 1
4711 7191 1
4712 5154 1
4714 6359 1
4716 5537 1
4716 5984 1
4718 4924 1
4719 4871 -1
4719 5101 -1
4719 5506 1
4721 5035 1
4721 5132 1
4721 5180 1
4721 5347 1
4721 5402 1
4721 5728 1
4721 6287 1
4721 6401 1
4721 6429 1
4721 6642 1
4721 6818 1
4721 7123 1
4721 7148 1
4722 5925 1
4722 6203 1
4722 6564 1
4722 6955 1
4722 6992 1
4723 4900 1
4724 4866 1
4724 5011 1
4724 5112 1
4724 5342 -1
4724 5376 1
4724 5401 1
4724 5429 1
4724 5481 1
4724 5661 1
4724 5722 1
4724 7063 1
4725 4756 1
4725 4820 1
4725 4894 1
4725 4928 1
4725 4935 1
4725 4936 -1
4725 4969 1
4725 5009 1
4725 5030 1
4725 5074 1
4725 5077 1
4725 5132 1
4725 5391 1
4725 5402 1
4725 5465 1
4725 5501 1
4725 5518 1
4725 5535 1
4725 5567 1
4725 5599 1
4725 5601 1
4725 5605 -1
4725 5659 1
4725 5670 1
4725 5712 1
4725 5752 1
4725 5755 -1
4725 5769 1
4725 5786 1
4725 5787 1
4725 5812 1
4725 5837 1
4725 5904 1
4725 5934 1
4725 5972 1
4725 6024 1
4725 6039 1
4725 6047 1
4725 6066 1
4725 6117 1
4725 6125 1
4725 6140 1
4725 6178 -1
4725 6206 1
4725 6238 1
4725 6264 1
4725 6276 -1
4725 6351 1
4725 6401 1
4725 6461 1
4725 6469 1
4725 6557 1
4725 6572 1
4725 6606 1
4725 6611 1
4725 6616 1
4725 6642 1
4725 6661 -1
4725 6683 1
4725 6691 1
4725 6740 1
4725 6797 1
4725 6807 1
4725 6818 1
4725 6832 -1
4725 6843 1
4725 6851 -1
4725 6880 1
4725 6889 1
4725 7029 1
4725 7112 1
4725 7184 1
4727 6031 1
4728 4934 1
4728 5347 1
4728 5728 1
4728 7010 1
4729 4789 -1
4729 5074 -1
4729 5464 -1
4729 5501 -1
4729 5734 1
4729 6149 -1
4729 6444 -1
4729 6615 -1
4729 6759 1
4729 6829 -1
4729 6831 -1
4731 5819 1
4732 6254 1
4733 5751 -1
4734 6112 1
4734 6323 1
4734 6592 -1
4736 4924 1
4736 4940 1
4736 5088 1
4736 5202 1
4736 5214 1
4736 5248 1
4736 5299 1
4736 5411 1
4736 5601 1
4736 5740 -1
4736 5824 1
4736 5970 1
4736 5978 -1
4736 5984 1
4736 6145 1
4736 6183 1
4736 6351 1
4736 6401 1
4736 6457 1
4736 6463 1
4736 6560 1
4736 6646 1
4736 6675 1
4736 6681 1
4736 6700 -1
4736 7185 1
4737 6570 1
4740 4946 -1
4740 4997 1
4740 5035 1
4740 5036 -1
4740 5043 1
4740 5132 1
4740 5180 -1
4740 5327 1
4740 5506 1
4740 5608 1
4740 5685 1
4740 5728 1
4740 5764 -1
4740 5812 1
4740 6056 1
4740 6159 1
4740 6291 -1
4740 6357 1
4740 6401 1
4740 6429 1
4740 6485 -1
4740 6638 1
4740 6642 1
4740 6691 -1
4740 6809 1
4740 6818 1
4740 6860 1
4740 6870 -1
4740 6900 -1
4740 7010 -1
4741 4871 -1
4741 5347 1
4741 5506 1
4741 6052 1
4741 6144 -1
4741 6383 -1
4741 6691 -1
4741 6818 -1
4741 7086 -1
4743 6106 -1
4744 4761 -1
4744 5326 -1
4745 4764 1
4745 5112 -1
4745 5376 1
4745 5503 1
4745 5792 1
4745 5936 -1
4745 6238 1
4745 6287 1
4745 6450 1
4745 6469 1
4745 6532 1
4745 6537 1
4745 6582 1
4745 6649 1
4745 6681 1
4745 6745 -1
4745 6810 1
4745 7047 1
4746 4924 1
4746 6659 1
4747 6264 -1
4749 5320 1
4749 5376 1
4749 5503 1
4749 5588 1
4749 5889 -1
4749 6088 1
4749 6238 1
4749 6450 1
4749 6532 1
4749 6537 1
4749 6543 1
4749 6625 1
4749 6860 1
4750 6366 1
4753 4762 1
4753 5347 1
4753 5608 1
4753 5764 1
4753 6064 -1
4753 6383 -1
4753 6401 -1
4754 4866 1
4754 4904 1
4754 5268 1
4754 5740 -1
4754 6063 1
4754 6113 1
4754 6145 1
4754 6179 1
4754 6426 1
4754 6463 1
4754 6572 1
4754 6667 -1
4754 6810 1
4754 6906 -1
4754 7068 1
4754 7185 1
4756 4894 1
4756 5003 1
4756 5063 1
4756 5132 1
4756 5337 1
4756 5390 1
4756 5462 -1
4756 5501 1
4756 5650 1
4756 5659 1
4756 5661 1
4756 5849 1
4756 5856 1
4756 6047 1
4756 6238 1
4756 6280 1
4756 6329 1
4756 6401 1
4756 6642 1
4756 6691 1
4756 6738 1
4756 6797 1
4756 6817 1
4756 6818 1
4756 6880 1
4756 7065 1
4757 5299 1
4757 5516 1
4758 5011 -1
4758 6238 -1
4758 6463 -1
4759 5341 1
4759 5501 -1
4759 5936 1
4759 6463 1
4759 7185 1
4760 5664 1
4761 4928 -1
4761 5030 -1
4761 5205 -1
4761 5214 1
4761 5455 -1
4761 5533 -1
4761 5619 -1
4761 5786 -1
4761 5969 -1
4761 6140 -1
4761 6179 -1
4761 6206 -1
4761 6598 -1
4761 6630 -1
4761 6642 -1
4761 6691 1
4761 6818 -1
4761 6911 -1
4761 7039 -1
4762 4894 1
4762 4906 -1
4762 4940 1
